,Time Period,File Start Date,Total Time Difference (Minutes),Datetime
319,11:00 - 12:00,2022-10-27,24.45,2022-10-27 11:00:00
332,12:00 - 13:00,2022-10-27,12.75,2022-10-27 12:00:00
470,15:00 - 16:00,2022-10-27,1.5333333333333334,2022-10-27 15:00:00
636,16:00 - 17:00,2022-10-27,43.35,2022-10-27 16:00:00
841,17:00 - 18:00,2022-10-27,48.916666666666664,2022-10-27 17:00:00
993,18:00 - 19:00,2022-10-27,8.166666666666666,2022-10-27 18:00:00
192,08:00 - 09:00,2022-10-28,16.55,2022-10-28 08:00:00
266,09:00 - 10:00,2022-10-28,19.4,2022-10-28 09:00:00
396,14:00 - 15:00,2022-10-28,20.133333333333333,2022-10-28 14:00:00
471,15:00 - 16:00,2022-10-28,5.6,2022-10-28 15:00:00
637,16:00 - 17:00,2022-10-28,26.233333333333334,2022-10-28 16:00:00
842,17:00 - 18:00,2022-10-28,19.283333333333335,2022-10-28 17:00:00
303,10:00 - 11:00,2022-10-30,17.583333333333332,2022-10-30 10:00:00
320,11:00 - 12:00,2022-10-30,66.56666666666666,2022-10-30 11:00:00
333,12:00 - 13:00,2022-10-30,59.983333333333334,2022-10-30 12:00:00
359,13:00 - 14:00,2022-10-30,60.849999999999994,2022-10-30 13:00:00
397,14:00 - 15:00,2022-10-30,95.93333333333334,2022-10-30 14:00:00
472,15:00 - 16:00,2022-10-30,67.11666666666666,2022-10-30 15:00:00
638,16:00 - 17:00,2022-10-30,80.71666666666667,2022-10-30 16:00:00
843,17:00 - 18:00,2022-10-30,69.71666666666667,2022-10-30 17:00:00
994,18:00 - 19:00,2022-10-30,66.98333333333333,2022-10-30 18:00:00
1040,19:00 - 20:00,2022-10-30,55.86666666666667,2022-10-30 19:00:00
1049,20:00 - 21:00,2022-10-30,24.866666666666667,2022-10-30 20:00:00
80,07:00 - 08:00,2022-10-31,30.683333333333334,2022-10-31 07:00:00
193,08:00 - 09:00,2022-10-31,120.0,2022-10-31 08:00:00
267,09:00 - 10:00,2022-10-31,15.65,2022-10-31 09:00:00
639,16:00 - 17:00,2022-10-31,69.31666666666666,2022-10-31 16:00:00
844,17:00 - 18:00,2022-10-31,130.88333333333333,2022-10-31 17:00:00
995,18:00 - 19:00,2022-10-31,24.8,2022-10-31 18:00:00
1041,19:00 - 20:00,2022-10-31,18.566666666666666,2022-10-31 19:00:00
1050,20:00 - 21:00,2022-10-31,14.416666666666666,2022-10-31 20:00:00
81,07:00 - 08:00,2022-11-01,63.68333333333333,2022-11-01 07:00:00
194,08:00 - 09:00,2022-11-01,183.21666666666667,2022-11-01 08:00:00
268,09:00 - 10:00,2022-11-01,110.96666666666667,2022-11-01 09:00:00
304,10:00 - 11:00,2022-11-01,88.6,2022-11-01 10:00:00
640,16:00 - 17:00,2022-11-01,55.81666666666667,2022-11-01 16:00:00
845,17:00 - 18:00,2022-11-01,127.8,2022-11-01 17:00:00
996,18:00 - 19:00,2022-11-01,22.25,2022-11-01 18:00:00
82,07:00 - 08:00,2022-11-02,5.716666666666667,2022-11-02 07:00:00
360,13:00 - 14:00,2022-11-02,19.15,2022-11-02 13:00:00
641,16:00 - 17:00,2022-11-02,39.733333333333334,2022-11-02 16:00:00
846,17:00 - 18:00,2022-11-02,89.7,2022-11-02 17:00:00
997,18:00 - 19:00,2022-11-02,1.5833333333333333,2022-11-02 18:00:00
83,07:00 - 08:00,2022-11-03,23.133333333333333,2022-11-03 07:00:00
195,08:00 - 09:00,2022-11-03,122.5,2022-11-03 08:00:00
269,09:00 - 10:00,2022-11-03,25.75,2022-11-03 09:00:00
398,14:00 - 15:00,2022-11-03,22.55,2022-11-03 14:00:00
473,15:00 - 16:00,2022-11-03,8.55,2022-11-03 15:00:00
642,16:00 - 17:00,2022-11-03,120.48333333333333,2022-11-03 16:00:00
847,17:00 - 18:00,2022-11-03,194.95,2022-11-03 17:00:00
998,18:00 - 19:00,2022-11-03,149.98333333333335,2022-11-03 18:00:00
361,13:00 - 14:00,2022-11-04,5.683333333333334,2022-11-04 13:00:00
399,14:00 - 15:00,2022-11-04,1.5666666666666667,2022-11-04 14:00:00
474,15:00 - 16:00,2022-11-04,6.633333333333333,2022-11-04 15:00:00
643,16:00 - 17:00,2022-11-04,43.25,2022-11-04 16:00:00
848,17:00 - 18:00,2022-11-04,95.38333333333333,2022-11-04 17:00:00
999,18:00 - 19:00,2022-11-04,37.11666666666667,2022-11-04 18:00:00
334,12:00 - 13:00,2022-11-05,36.416666666666664,2022-11-05 12:00:00
4,06:00 - 07:00,2022-11-07,1.6166666666666667,2022-11-07 06:00:00
84,07:00 - 08:00,2022-11-07,48.06666666666667,2022-11-07 07:00:00
196,08:00 - 09:00,2022-11-07,22.433333333333334,2022-11-07 08:00:00
270,09:00 - 10:00,2022-11-07,10.216666666666667,2022-11-07 09:00:00
644,16:00 - 17:00,2022-11-07,64.85,2022-11-07 16:00:00
849,17:00 - 18:00,2022-11-07,109.23333333333333,2022-11-07 17:00:00
1000,18:00 - 19:00,2022-11-07,8.033333333333333,2022-11-07 18:00:00
85,07:00 - 08:00,2022-11-08,75.58333333333334,2022-11-08 07:00:00
197,08:00 - 09:00,2022-11-08,153.35,2022-11-08 08:00:00
271,09:00 - 10:00,2022-11-08,27.633333333333336,2022-11-08 09:00:00
645,16:00 - 17:00,2022-11-08,84.21666666666667,2022-11-08 16:00:00
850,17:00 - 18:00,2022-11-08,165.03333333333333,2022-11-08 17:00:00
1001,18:00 - 19:00,2022-11-08,58.36666666666667,2022-11-08 18:00:00
86,07:00 - 08:00,2022-11-09,92.78333333333333,2022-11-09 07:00:00
198,08:00 - 09:00,2022-11-09,35.7,2022-11-09 08:00:00
305,10:00 - 11:00,2022-11-09,12.283333333333333,2022-11-09 10:00:00
646,16:00 - 17:00,2022-11-09,82.38333333333333,2022-11-09 16:00:00
851,17:00 - 18:00,2022-11-09,113.65,2022-11-09 17:00:00
1002,18:00 - 19:00,2022-11-09,19.65,2022-11-09 18:00:00
87,07:00 - 08:00,2022-11-10,45.5,2022-11-10 07:00:00
199,08:00 - 09:00,2022-11-10,127.9,2022-11-10 08:00:00
272,09:00 - 10:00,2022-11-10,22.18333333333333,2022-11-10 09:00:00
647,16:00 - 17:00,2022-11-10,72.88333333333333,2022-11-10 16:00:00
852,17:00 - 18:00,2022-11-10,165.91666666666666,2022-11-10 17:00:00
1003,18:00 - 19:00,2022-11-10,51.916666666666664,2022-11-10 18:00:00
475,15:00 - 16:00,2022-11-11,30.666666666666668,2022-11-11 15:00:00
648,16:00 - 17:00,2022-11-11,19.65,2022-11-11 16:00:00
853,17:00 - 18:00,2022-11-11,6.616666666666666,2022-11-11 17:00:00
88,07:00 - 08:00,2022-11-14,28.133333333333333,2022-11-14 07:00:00
200,08:00 - 09:00,2022-11-14,43.88333333333333,2022-11-14 08:00:00
649,16:00 - 17:00,2022-11-14,42.81666666666666,2022-11-14 16:00:00
854,17:00 - 18:00,2022-11-14,134.98333333333332,2022-11-14 17:00:00
1004,18:00 - 19:00,2022-11-14,4.0,2022-11-14 18:00:00
89,07:00 - 08:00,2022-11-15,107.7,2022-11-15 07:00:00
201,08:00 - 09:00,2022-11-15,245.86666666666667,2022-11-15 08:00:00
273,09:00 - 10:00,2022-11-15,85.41666666666667,2022-11-15 09:00:00
650,16:00 - 17:00,2022-11-15,90.15,2022-11-15 16:00:00
855,17:00 - 18:00,2022-11-15,217.35,2022-11-15 17:00:00
1005,18:00 - 19:00,2022-11-15,120.46666666666667,2022-11-15 18:00:00
1042,19:00 - 20:00,2022-11-15,10.583333333333334,2022-11-15 19:00:00
90,07:00 - 08:00,2022-11-16,4.383333333333334,2022-11-16 07:00:00
202,08:00 - 09:00,2022-11-16,56.03333333333333,2022-11-16 08:00:00
274,09:00 - 10:00,2022-11-16,0.9,2022-11-16 09:00:00
476,15:00 - 16:00,2022-11-16,2.566666666666667,2022-11-16 15:00:00
651,16:00 - 17:00,2022-11-16,78.25,2022-11-16 16:00:00
856,17:00 - 18:00,2022-11-16,181.03333333333333,2022-11-16 17:00:00
1006,18:00 - 19:00,2022-11-16,99.4,2022-11-16 18:00:00
91,07:00 - 08:00,2022-11-17,127.41666666666667,2022-11-17 07:00:00
203,08:00 - 09:00,2022-11-17,214.81666666666666,2022-11-17 08:00:00
275,09:00 - 10:00,2022-11-17,166.23333333333335,2022-11-17 09:00:00
306,10:00 - 11:00,2022-11-17,19.566666666666666,2022-11-17 10:00:00
477,15:00 - 16:00,2022-11-17,1.45,2022-11-17 15:00:00
652,16:00 - 17:00,2022-11-17,95.33333333333333,2022-11-17 16:00:00
857,17:00 - 18:00,2022-11-17,167.1,2022-11-17 17:00:00
1007,18:00 - 19:00,2022-11-17,12.733333333333334,2022-11-17 18:00:00
478,15:00 - 16:00,2022-11-18,3.1,2022-11-18 15:00:00
653,16:00 - 17:00,2022-11-18,51.66666666666667,2022-11-18 16:00:00
858,17:00 - 18:00,2022-11-18,75.7,2022-11-18 17:00:00
1008,18:00 - 19:00,2022-11-18,20.666666666666668,2022-11-18 18:00:00
92,07:00 - 08:00,2022-11-21,59.13333333333333,2022-11-21 07:00:00
204,08:00 - 09:00,2022-11-21,139.23333333333332,2022-11-21 08:00:00
276,09:00 - 10:00,2022-11-21,99.18333333333334,2022-11-21 09:00:00
654,16:00 - 17:00,2022-11-21,69.81666666666666,2022-11-21 16:00:00
859,17:00 - 18:00,2022-11-21,67.63333333333333,2022-11-21 17:00:00
93,07:00 - 08:00,2022-11-22,128.61666666666667,2022-11-22 07:00:00
205,08:00 - 09:00,2022-11-22,262.4,2022-11-22 08:00:00
277,09:00 - 10:00,2022-11-22,146.58333333333334,2022-11-22 09:00:00
307,10:00 - 11:00,2022-11-22,26.583333333333332,2022-11-22 10:00:00
655,16:00 - 17:00,2022-11-22,85.46666666666667,2022-11-22 16:00:00
860,17:00 - 18:00,2022-11-22,176.16666666666669,2022-11-22 17:00:00
1009,18:00 - 19:00,2022-11-22,54.7,2022-11-22 18:00:00
94,07:00 - 08:00,2022-11-23,21.816666666666666,2022-11-23 07:00:00
479,15:00 - 16:00,2022-11-23,22.616666666666667,2022-11-23 15:00:00
656,16:00 - 17:00,2022-11-23,132.33333333333334,2022-11-23 16:00:00
861,17:00 - 18:00,2022-11-23,173.01666666666668,2022-11-23 17:00:00
1010,18:00 - 19:00,2022-11-23,69.61666666666666,2022-11-23 18:00:00
95,07:00 - 08:00,2022-11-24,85.81666666666666,2022-11-24 07:00:00
206,08:00 - 09:00,2022-11-24,175.51666666666665,2022-11-24 08:00:00
278,09:00 - 10:00,2022-11-24,18.183333333333334,2022-11-24 09:00:00
657,16:00 - 17:00,2022-11-24,117.26666666666667,2022-11-24 16:00:00
862,17:00 - 18:00,2022-11-24,142.68333333333334,2022-11-24 17:00:00
1011,18:00 - 19:00,2022-11-24,27.78333333333333,2022-11-24 18:00:00
480,15:00 - 16:00,2022-11-25,18.083333333333332,2022-11-25 15:00:00
658,16:00 - 17:00,2022-11-25,101.6,2022-11-25 16:00:00
863,17:00 - 18:00,2022-11-25,23.683333333333334,2022-11-25 17:00:00
96,07:00 - 08:00,2022-11-28,138.01666666666665,2022-11-28 07:00:00
207,08:00 - 09:00,2022-11-28,241.23333333333335,2022-11-28 08:00:00
279,09:00 - 10:00,2022-11-28,95.15,2022-11-28 09:00:00
659,16:00 - 17:00,2022-11-28,59.349999999999994,2022-11-28 16:00:00
864,17:00 - 18:00,2022-11-28,137.58333333333334,2022-11-28 17:00:00
1012,18:00 - 19:00,2022-11-28,7.0,2022-11-28 18:00:00
97,07:00 - 08:00,2022-11-29,112.5,2022-11-29 07:00:00
208,08:00 - 09:00,2022-11-29,186.41666666666666,2022-11-29 08:00:00
280,09:00 - 10:00,2022-11-29,9.316666666666666,2022-11-29 09:00:00
481,15:00 - 16:00,2022-11-29,12.416666666666668,2022-11-29 15:00:00
660,16:00 - 17:00,2022-11-29,32.11666666666667,2022-11-29 16:00:00
865,17:00 - 18:00,2022-11-29,26.633333333333333,2022-11-29 17:00:00
5,06:00 - 07:00,2022-11-30,37.6,2022-11-30 06:00:00
98,07:00 - 08:00,2022-11-30,27.416666666666668,2022-11-30 07:00:00
209,08:00 - 09:00,2022-11-30,12.8,2022-11-30 08:00:00
335,12:00 - 13:00,2022-11-30,11.5,2022-11-30 12:00:00
362,13:00 - 14:00,2022-11-30,59.983333333333334,2022-11-30 13:00:00
400,14:00 - 15:00,2022-11-30,1.0,2022-11-30 14:00:00
661,16:00 - 17:00,2022-11-30,38.21666666666667,2022-11-30 16:00:00
866,17:00 - 18:00,2022-11-30,143.66666666666666,2022-11-30 17:00:00
1013,18:00 - 19:00,2022-11-30,43.833333333333336,2022-11-30 18:00:00
99,07:00 - 08:00,2022-12-01,52.18333333333334,2022-12-01 07:00:00
210,08:00 - 09:00,2022-12-01,79.86666666666666,2022-12-01 08:00:00
662,16:00 - 17:00,2022-12-01,113.4,2022-12-01 16:00:00
867,17:00 - 18:00,2022-12-01,199.61666666666667,2022-12-01 17:00:00
1014,18:00 - 19:00,2022-12-01,67.73333333333333,2022-12-01 18:00:00
1043,19:00 - 20:00,2022-12-01,3.716666666666667,2022-12-01 19:00:00
401,14:00 - 15:00,2022-12-02,41.05,2022-12-02 14:00:00
482,15:00 - 16:00,2022-12-02,19.549999999999997,2022-12-02 15:00:00
663,16:00 - 17:00,2022-12-02,19.583333333333332,2022-12-02 16:00:00
868,17:00 - 18:00,2022-12-02,42.56666666666667,2022-12-02 17:00:00
100,07:00 - 08:00,2022-12-05,81.3,2022-12-05 07:00:00
211,08:00 - 09:00,2022-12-05,118.01666666666667,2022-12-05 08:00:00
281,09:00 - 10:00,2022-12-05,44.55,2022-12-05 09:00:00
483,15:00 - 16:00,2022-12-05,11.6,2022-12-05 15:00:00
664,16:00 - 17:00,2022-12-05,157.53333333333333,2022-12-05 16:00:00
869,17:00 - 18:00,2022-12-05,113.9,2022-12-05 17:00:00
1015,18:00 - 19:00,2022-12-05,8.55,2022-12-05 18:00:00
101,07:00 - 08:00,2022-12-06,136.10000000000002,2022-12-06 07:00:00
212,08:00 - 09:00,2022-12-06,168.85,2022-12-06 08:00:00
282,09:00 - 10:00,2022-12-06,10.033333333333333,2022-12-06 09:00:00
665,16:00 - 17:00,2022-12-06,84.7,2022-12-06 16:00:00
870,17:00 - 18:00,2022-12-06,144.56666666666666,2022-12-06 17:00:00
1016,18:00 - 19:00,2022-12-06,72.45,2022-12-06 18:00:00
102,07:00 - 08:00,2022-12-07,83.38333333333333,2022-12-07 07:00:00
213,08:00 - 09:00,2022-12-07,129.03333333333333,2022-12-07 08:00:00
283,09:00 - 10:00,2022-12-07,13.066666666666666,2022-12-07 09:00:00
666,16:00 - 17:00,2022-12-07,49.6,2022-12-07 16:00:00
871,17:00 - 18:00,2022-12-07,114.63333333333334,2022-12-07 17:00:00
1017,18:00 - 19:00,2022-12-07,7.6,2022-12-07 18:00:00
103,07:00 - 08:00,2022-12-08,91.16666666666667,2022-12-08 07:00:00
214,08:00 - 09:00,2022-12-08,207.9,2022-12-08 08:00:00
284,09:00 - 10:00,2022-12-08,71.8,2022-12-08 09:00:00
667,16:00 - 17:00,2022-12-08,31.983333333333334,2022-12-08 16:00:00
872,17:00 - 18:00,2022-12-08,100.6,2022-12-08 17:00:00
1018,18:00 - 19:00,2022-12-08,11.1,2022-12-08 18:00:00
402,14:00 - 15:00,2022-12-09,11.016666666666667,2022-12-09 14:00:00
484,15:00 - 16:00,2022-12-09,34.583333333333336,2022-12-09 15:00:00
668,16:00 - 17:00,2022-12-09,92.25,2022-12-09 16:00:00
873,17:00 - 18:00,2022-12-09,76.68333333333334,2022-12-09 17:00:00
1019,18:00 - 19:00,2022-12-09,59.983333333333334,2022-12-09 18:00:00
1044,19:00 - 20:00,2022-12-09,18.683333333333334,2022-12-09 19:00:00
104,07:00 - 08:00,2022-12-12,93.23333333333333,2022-12-12 07:00:00
215,08:00 - 09:00,2022-12-12,95.51666666666667,2022-12-12 08:00:00
285,09:00 - 10:00,2022-12-12,29.266666666666666,2022-12-12 09:00:00
669,16:00 - 17:00,2022-12-12,32.983333333333334,2022-12-12 16:00:00
874,17:00 - 18:00,2022-12-12,115.96666666666667,2022-12-12 17:00:00
1020,18:00 - 19:00,2022-12-12,9.066666666666666,2022-12-12 18:00:00
105,07:00 - 08:00,2022-12-13,128.16666666666666,2022-12-13 07:00:00
216,08:00 - 09:00,2022-12-13,217.75,2022-12-13 08:00:00
286,09:00 - 10:00,2022-12-13,135.96666666666667,2022-12-13 09:00:00
308,10:00 - 11:00,2022-12-13,2.0,2022-12-13 10:00:00
670,16:00 - 17:00,2022-12-13,61.06666666666667,2022-12-13 16:00:00
875,17:00 - 18:00,2022-12-13,140.11666666666667,2022-12-13 17:00:00
1021,18:00 - 19:00,2022-12-13,59.983333333333334,2022-12-13 18:00:00
1045,19:00 - 20:00,2022-12-13,59.983333333333334,2022-12-13 19:00:00
1051,20:00 - 21:00,2022-12-13,49.21666666666667,2022-12-13 20:00:00
106,07:00 - 08:00,2022-12-14,20.766666666666666,2022-12-14 07:00:00
217,08:00 - 09:00,2022-12-14,0.05,2022-12-14 08:00:00
671,16:00 - 17:00,2022-12-14,107.93333333333334,2022-12-14 16:00:00
876,17:00 - 18:00,2022-12-14,119.46666666666667,2022-12-14 17:00:00
1022,18:00 - 19:00,2022-12-14,13.533333333333333,2022-12-14 18:00:00
107,07:00 - 08:00,2022-12-15,68.73333333333333,2022-12-15 07:00:00
218,08:00 - 09:00,2022-12-15,148.13333333333333,2022-12-15 08:00:00
287,09:00 - 10:00,2022-12-15,20.516666666666666,2022-12-15 09:00:00
672,16:00 - 17:00,2022-12-15,104.89999999999999,2022-12-15 16:00:00
877,17:00 - 18:00,2022-12-15,189.48333333333335,2022-12-15 17:00:00
1023,18:00 - 19:00,2022-12-15,57.03333333333333,2022-12-15 18:00:00
485,15:00 - 16:00,2022-12-16,25.0,2022-12-16 15:00:00
673,16:00 - 17:00,2022-12-16,42.05,2022-12-16 16:00:00
878,17:00 - 18:00,2022-12-16,53.4,2022-12-16 17:00:00
1024,18:00 - 19:00,2022-12-16,1.0333333333333334,2022-12-16 18:00:00
0,03:00 - 04:00,2022-12-19,3.716666666666667,2022-12-19 03:00:00
108,07:00 - 08:00,2022-12-19,36.18333333333334,2022-12-19 07:00:00
219,08:00 - 09:00,2022-12-19,30.666666666666664,2022-12-19 08:00:00
674,16:00 - 17:00,2022-12-19,40.9,2022-12-19 16:00:00
879,17:00 - 18:00,2022-12-19,59.43333333333334,2022-12-19 17:00:00
109,07:00 - 08:00,2022-12-20,67.41666666666667,2022-12-20 07:00:00
220,08:00 - 09:00,2022-12-20,97.66666666666667,2022-12-20 08:00:00
288,09:00 - 10:00,2022-12-20,24.75,2022-12-20 09:00:00
309,10:00 - 11:00,2022-12-20,4.516666666666667,2022-12-20 10:00:00
675,16:00 - 17:00,2022-12-20,114.7,2022-12-20 16:00:00
880,17:00 - 18:00,2022-12-20,181.78333333333333,2022-12-20 17:00:00
1025,18:00 - 19:00,2022-12-20,50.53333333333333,2022-12-20 18:00:00
289,09:00 - 10:00,2022-12-21,41.1,2022-12-21 09:00:00
403,14:00 - 15:00,2022-12-21,41.483333333333334,2022-12-21 14:00:00
486,15:00 - 16:00,2022-12-21,53.45,2022-12-21 15:00:00
676,16:00 - 17:00,2022-12-21,45.95,2022-12-21 16:00:00
881,17:00 - 18:00,2022-12-21,120.35000000000001,2022-12-21 17:00:00
1026,18:00 - 19:00,2022-12-21,49.016666666666666,2022-12-21 18:00:00
221,08:00 - 09:00,2022-12-22,54.5,2022-12-22 08:00:00
290,09:00 - 10:00,2022-12-22,111.48333333333333,2022-12-22 09:00:00
310,10:00 - 11:00,2022-12-22,1.0,2022-12-22 10:00:00
487,15:00 - 16:00,2022-12-22,6.883333333333334,2022-12-22 15:00:00
677,16:00 - 17:00,2022-12-22,98.93333333333334,2022-12-22 16:00:00
882,17:00 - 18:00,2022-12-22,76.95,2022-12-22 17:00:00
1027,18:00 - 19:00,2022-12-22,70.85,2022-12-22 18:00:00
488,15:00 - 16:00,2022-12-23,3.466666666666667,2022-12-23 15:00:00
678,16:00 - 17:00,2022-12-23,65.95,2022-12-23 16:00:00
883,17:00 - 18:00,2022-12-23,4.133333333333334,2022-12-23 17:00:00
404,14:00 - 15:00,2022-12-27,20.483333333333334,2022-12-27 14:00:00
489,15:00 - 16:00,2022-12-27,41.0,2022-12-27 15:00:00
